Recency,Frequency,Monetary,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
1,5,85.25,20.40449438202247,108,1,22.306093287548336,1816,82,5,85.25,0.9578651685393258,4.15,0.08,0.7776720387127918,0.0469438325991189,5,5,259,260,259,64.75,0.0193050193050193,0.5388312060265704
11,1,25.7,13.333333333333334,72,3,16.994396835708052,200,15,1,25.7,1.7133333333333334,4.95,0.39,1.433899113141042,0.1285,1,1,0,11,0,0.0,1.0,0.7039459129931682
104,4,213.65,4.25925925925926,36,1,5.132683941608372,345,75,4,213.65,2.637654320987654,9.95,0.08,2.1568387002769462,0.6192753623188406,4,4,188,292,188,62.66666666666666,0.0212765957446808,0.8355366147647187
45,5,409.61,22.177777777777777,960,2,82.16545617870521,2994,111,5,409.61,3.034148148148148,14.55,0.42,2.394273137819775,0.1368102872411489,5,5,173,219,173,43.25,0.0289017341040462,0.8939021772705823
159,1,75.05,5.483870967741935,36,1,10.042811584219285,170,29,1,75.05,2.420967741935484,16.95,0.38,3.3235185720745912,0.4414705882352941,1,1,0,159,0,0.0,1.0,0.559953126504973
27,5,453.52,15.649572649572647,192,1,21.56118648745545,1831,96,5,453.52,3.876239316239316,125.0,0.29,11.621339373703265,0.2476897870016384,5,4,345,372,345,86.25,0.0144927536231884,0.307117905752183
198,3,68.24,3.0,7,1,1.2649110640673518,93,20,3,68.24,2.201290322580645,5.45,0.55,0.9260840204340132,0.7337634408602149,3,3,79,278,79,39.5,0.0379746835443038,1.1428838509779122
267,1,18.5,16.0,60,4,18.142294704442907,128,8,1,18.5,2.3125,4.95,0.85,1.6749733473359254,0.14453125,1,1,0,267,0,0.0,1.0,0.864494594797768
373,1,280.4,2.353846153846154,12,1,3.179184099491808,153,64,1,280.4,4.313846153846153,29.95,0.29,5.248442236841473,1.8326797385620917,1,1,0,373,0,0.0,1.0,0.6903874582389932
197,1,265.9,1.25,2,1,0.5,5,4,1,265.9,66.475,125.0,5.95,67.59857616843716,53.17999999999999,1,1,0,197,0,0.0,1.0,0.9690434366564268
10,4,24.15,18.0,24,6,9.0,162,3,4,24.15,2.683333333333333,2.95,2.55,0.2000000000000002,0.149074074074074,4,4,265,276,265,88.33333333333333,0.0150943396226415,2.2361111111111107
174,1,13.46,18.923076923076923,48,6,12.154982095568457,246,13,1,13.46,1.0353846153846151,2.95,0.19,0.8536843228482781,0.0547154471544715,1,1,0,174,0,0.0,1.0,0.558554982972341
37,3,113.29,6.714285714285714,12,1,3.3428435761493795,188,27,3,113.29,4.0460714285714285,28.0,1.25,5.053591564265232,0.6026063829787235,3,3,331,369,331,165.5,0.0090634441087613,0.6683753579372066
366,1,91.62,10.642857142857142,32,1,9.763410051010652,149,14,1,91.62,6.5442857142857145,50.0,0.42,12.751346664499469,0.6148993288590604,1,1,0,366,0,0.0,1.0,0.4759014425242052
318,1,24.42,12.75,24,2,7.995534467974696,102,8,1,24.42,3.0525,8.5,0.42,3.0255896709803296,0.2394117647058823,1,1,0,318,0,0.0,1.0,0.758274004428435
29,10,350.32,12.09375,48,1,9.166396099903029,774,32,10,350.32,5.47375,18.0,0.29,5.785318720555741,0.452609819121447,10,9,342,371,342,38.0,0.0292397660818713,0.8067049206425017
199,5,183.43,9.605263157894736,48,1,10.911287172772704,365,33,5,183.43,4.827105263157895,12.75,0.29,3.852551915145397,0.5025479452054795,5,2,83,282,83,20.75,0.0602409638554216,0.9947560268426844
73,5,658.92,11.18421052631579,96,1,11.7077735234177,1275,88,5,658.92,5.779999999999999,334.71,0.19,31.178334518746052,0.5167999999999999,5,4,181,255,181,45.25,0.0276243093922651,0.1796239639634785
28,4,195.34,11.9,72,1,11.725244386886072,714,59,4,195.34,3.255666666666667,14.95,0.42,3.176312416147339,0.2735854341736695,4,3,92,121,92,30.666666666666668,0.0434782608695652,0.7795553450644455
28,7,261.23,25.346774193548388,192,1,24.676457413599348,3143,57,7,261.23,2.106693548387097,18.0,0.19,3.99605144985356,0.0831148584155265,7,7,329,357,329,54.833333333333336,0.0212765957446808,0.4216717080543369
43,5,354.39,8.948717948717949,24,2,5.784709562414125,1047,91,5,354.39,3.028974358974359,9.95,0.83,2.390919742453542,0.3384813753581662,6,5,329,372,329,82.25,0.0151975683890577,0.8932604098682404
65,1,157.1,1.467741935483871,6,1,0.9870927993892108,91,57,1,157.1,2.5338709677419358,9.95,0.42,2.203676030783905,1.7263736263736262,1,1,0,65,0,0.0,1.0,0.7909260934608061
199,1,1.79,100.0,100,100,0.0,100,1,1,1.79,1.79,1.79,1.79,0.0,0.0179,1,1,0,199,0,0.0,1.0,1.79
23,6,1314.96,12.176666666666666,120,2,13.186041655377355,3653,191,6,1314.96,4.3832,16.95,0.42,2.9816094776014976,0.359967150287435,6,5,278,302,278,55.6,0.0215827338129496,1.1008613538463896
72,1,58.3,24.22222222222222,216,2,49.00366799663249,436,18,1,58.3,3.238888888888889,8.25,0.36,3.055571360624602,0.1337155963302752,1,1,0,72,0,0.0,1.0,0.7986270246247287
284,1,7.57,32.857142857142854,96,2,24.982631329222876,460,14,1,7.57,0.5407142857142857,3.75,0.19,0.9294453622019324,0.0164565217391304,1,1,0,284,0,0.0,1.0,0.2802433778675177
214,1,14.99,11.666666666666666,24,2,7.201851613763413,70,6,1,14.99,2.498333333333333,8.5,0.65,3.0196053826065863,0.2141428571428571,1,1,0,214,0,0.0,1.0,0.621536965828532
3,20,424.89,26.48015873015873,192,4,24.013517175666276,6673,88,20,424.89,1.6860714285714284,8.5,0.29,1.046385565577882,0.0636730106398921,20,10,369,373,369,19.42105263157895,0.05420054200542,0.8239265644425594
94,2,120.84,10.346153846153848,48,1,9.943610240520524,269,25,2,120.84,4.647692307692308,9.95,0.65,2.849747087293618,0.4492193308550186,2,2,182,276,182,182.0,0.0109890109890109,1.2072721148442112
306,1,82.94,1.7894736842105263,8,1,1.6858544608470492,34,19,1,82.94,4.365263157894737,16.95,1.25,3.687318158862666,2.4394117647058824,1,1,0,306,0,0.0,1.0,0.931292267763178
90,2,115.6,7.878787878787879,18,2,4.567258311596628,260,33,2,115.6,3.503030303030303,12.75,0.85,2.932787160757328,0.4446153846153846,2,2,174,264,174,174.0,0.0114942528735632,0.8907246082332441
36,6,259.68,19.22972972972973,144,1,30.89043499331333,2846,116,6,259.68,1.7545945945945949,9.95,0.19,1.57506910695095,0.091243851018974,6,2,24,60,24,4.8,0.25,0.6813776724897878
9,2,64.49,22.61904761904762,72,1,19.189779025502585,475,15,2,64.49,3.070952380952381,15.0,1.06,2.983427399421519,0.1357684210526315,2,1,16,26,16,16.0,0.125,0.7709321830236823
28,1,32.41,6.235294117647059,12,1,3.9612089657815615,106,17,1,32.41,1.906470588235294,7.95,0.42,1.7872218006464342,0.305754716981132,1,1,0,28,0,0.0,1.0,0.6840039023062787
207,2,60.69,10.483870967741936,20,2,3.604358174413632,325,29,2,60.69,1.957741935483871,9.95,0.42,1.888312667749384,0.1867384615384615,2,2,126,333,126,126.0,0.0158730158730158,0.6778150985327266
358,1,24.96,17.52,36,6,9.115554472073178,438,25,1,24.96,0.9984,2.55,0.21,0.5617508344453082,0.056986301369863,1,1,0,358,0,0.0,1.0,0.6392825142011881
284,1,30.67,10.0,24,2,6.463573143221772,100,10,1,30.67,3.067,9.95,0.42,3.2330585793916224,0.3067,1,1,0,284,0,0.0,1.0,0.7245352131273342
40,2,244.78,1.435897435897436,8,1,1.254495744815252,112,76,2,244.78,3.1382051282051284,12.75,0.29,2.5319535825897246,2.1855357142857144,2,2,200,241,200,200.0,0.01,0.8885182250623211
56,1,109.23,67.06666666666666,288,10,76.03332602659617,1006,15,1,109.23,7.282,41.75,1.25,9.892705970995571,0.1085785288270377,1,1,0,56,0,0.0,1.0,0.6685207531893418
12,6,153.58,14.254237288135592,144,2,18.509637024272244,841,35,6,153.58,2.6030508474576277,9.95,0.42,2.013007917689422,0.182615933412604,6,5,361,373,361,72.2,0.0166204986149584,0.8639376060630541
61,1,77.44,1.84,12,1,2.173323108360405,46,22,1,77.44,3.0976,16.95,0.85,3.39055954084278,1.683478260869565,1,1,0,61,0,0.0,1.0,0.7055137212432397
35,1,7.09,10.0,16,8,3.055050463303893,70,7,1,7.09,1.012857142857143,1.65,0.83,0.3202974807744765,0.1012857142857142,1,1,0,35,0,0.0,1.0,0.7671431307003695
16,7,57.27,101.11111111111111,360,4,93.4749383661958,2730,13,7,57.27,2.1211111111111114,4.95,0.55,1.1447819185441572,0.0209780219780219,7,5,250,266,250,41.66666666666666,0.028,0.9889635364656966
33,7,358.32,10.42361111111111,24,1,5.700668420029395,1501,92,7,358.32,2.4883333333333333,15.95,0.42,2.3969459005888405,0.2387208527648234,7,5,240,273,240,40.0,0.0291666666666666,0.73252074250049
74,1,14.58,15.5,30,1,20.50609665440988,31,2,1,14.58,7.29,12.5,2.08,7.368052659963824,0.4703225806451613,1,1,0,74,0,0.0,1.0,0.8711704259317502
43,5,209.74,16.878260869565217,72,1,14.571148990858829,1941,81,5,209.74,1.8238260869565217,12.75,0.19,1.7823494166894294,0.1080577022153529,5,5,221,265,221,55.25,0.0226244343891402,0.6554985782938061
54,5,203.68,12.653846153846152,50,1,8.305769699804987,1316,79,5,203.68,1.9584615384615385,12.75,0.29,2.2072091807163146,0.1547720364741641,5,5,247,301,247,61.75,0.020242914979757,0.6106435309043752
8,16,445.15,9.69047619047619,72,1,7.60536229625684,2035,99,16,445.15,2.1197619047619045,14.95,0.29,1.7387619861484271,0.2187469287469287,16,11,357,366,357,23.8,0.0448179271708683,0.7739854414084978
11,7,675.72,11.965217391304348,200,1,15.403980903707724,2752,162,7,675.72,2.937913043478261,18.0,0.04,3.4431528142749084,0.2455377906976744,7,5,129,140,129,21.5,0.0542635658914728,0.6612225971700476
99,1,19.06,14.333333333333334,24,1,8.06225774829855,129,9,1,19.06,2.117777777777777,12.5,0.19,3.9619369561420887,0.1477519379844961,1,1,0,99,0,0.0,1.0,0.4268046523961384
364,1,73.23,3.7954545454545454,12,1,2.4644405512091327,167,41,1,73.23,1.6643181818181818,4.25,0.29,0.9463968333491832,0.438502994011976,1,1,0,364,0,0.0,1.0,0.8550764948350096
96,6,848.6899999999999,5.178571428571429,48,1,6.0117091423713225,1595,169,6,848.6899999999999,2.755487012987013,14.95,0.19,2.5365707100842863,0.5320940438871473,6,5,203,300,203,40.6,0.0295566502463054,0.779140935915669
290,1,29.6,3.333333333333333,4,2,0.816496580927726,20,6,1,29.6,4.933333333333334,6.75,3.75,1.1973582031567105,1.48,1,1,0,290,0,0.0,1.0,2.2451202203837948
88,4,143.1,11.392857142857142,64,1,11.38335134442787,319,23,4,143.1,5.110714285714286,85.0,0.65,15.727060644250612,0.4485893416927899,4,4,185,274,185,61.66666666666666,0.0216216216216216,0.3055357061475668
67,3,107.92,10.871794871794872,25,1,7.609479846596777,424,39,3,107.92,2.767179487179487,9.95,0.29,2.577032104366683,0.2545283018867924,3,3,250,317,250,125.0,0.012,0.7735964918518445
43,3,104.55,22.65714285714286,60,4,14.206434258008668,1586,59,3,104.55,1.4935714285714283,8.5,0.29,1.2271151933386562,0.065920554854981,3,2,158,202,158,79.0,0.0189873417721519,0.6706305237550033
17,2,240.39,1.9746835443037976,12,1,1.9805120002633851,156,73,2,240.39,3.042911392405064,16.95,0.29,2.8016689860568205,1.5409615384615385,2,2,350,368,350,350.0,0.0057142857142857,0.8004146083116095
219,1,1.79,100.0,100,100,0.0,100,1,1,1.79,1.79,1.79,1.79,0.0,0.0179,1,1,0,219,0,0.0,1.0,1.79
175,2,77.22,8.176470588235293,24,1,6.91226531353549,139,17,2,77.22,4.54235294117647,12.75,0.42,3.983488624013763,0.5555395683453237,2,2,197,373,197,197.0,0.0101522842639593,0.9114805478412036
7,5,362.95,10.708333333333334,48,1,6.986656950941563,1285,95,5,362.95,3.024583333333333,39.95,0.21,4.132844035882551,0.2824513618677042,5,4,147,155,147,36.75,0.0340136054421768,0.589260712421643
264,1,152.19,3.117647058823529,18,1,3.657824373091883,106,34,1,152.19,4.476176470588236,16.95,0.29,4.929825133481137,1.435754716981132,1,1,0,264,0,0.0,1.0,0.7548580893751365
3,7,603.86,3.1328125,22,1,2.8900347210676176,401,74,7,603.86,4.71765625,19.95,0.42,3.851578771167975,1.5058852867830423,7,4,202,205,202,33.666666666666664,0.0346534653465346,0.9723960946560628
129,1,69.3,9.133333333333333,25,2,8.862978108535582,137,15,1,69.3,4.62,11.95,0.42,3.622921078750839,0.5058394160583941,1,1,0,129,0,0.0,1.0,0.9993681313825008
257,2,73.4,6.043478260869565,24,1,6.448948193800607,139,23,2,73.4,3.191304347826087,12.75,0.85,2.5580822084093064,0.5280575539568346,2,2,109,366,109,109.0,0.018348623853211,0.8969169796818177
8,8,298.97,11.503496503496503,48,2,7.49072113893754,1645,87,8,298.97,2.090699300699301,8.5,0.42,1.3468840672579474,0.1817446808510638,8,7,232,241,232,33.142857142857146,0.0344827586206896,0.8908404679495022
82,4,137.82,8.162162162162161,25,1,6.946276034736221,302,31,4,137.82,3.724864864864865,12.75,0.42,2.9739298930891107,0.4563576158940397,4,3,115,197,115,38.333333333333336,0.0347826086956521,0.9373252586419846
5,6,188.32,11.181818181818182,24,1,7.359594850508849,123,8,6,188.32,17.12,165.0,0.83,49.05605222599961,1.5310569105691056,6,3,326,331,326,65.2,0.0184049079754601,0.3420165841825557
60,3,423.15,1.5258215962441315,9,1,1.2152878011895298,325,177,3,423.15,1.986619718309859,14.95,0.12,1.758298607033557,1.3019999999999998,3,3,50,110,50,25.0,0.06,0.7202337387417208
121,2,276.14,10.083333333333334,36,1,8.04287592266253,605,55,2,276.14,4.602333333333333,85.0,0.19,10.9826530965677,0.4564297520661157,2,2,176,297,176,176.0,0.0113636363636363,0.3840829986684352
199,3,187.01,5.318840579710145,36,1,7.6629220997322145,367,63,3,187.01,2.7102898550724634,12.75,0.21,2.636829073301364,0.5095640326975477,3,3,162,361,162,81.0,0.0185185185185185,0.7452343237600038
291,2,47.2,21.96,48,3,10.43423851238476,549,25,2,47.2,1.888,9.95,0.55,1.9665049368528589,0.0859744990892532,2,2,81,373,81,81.0,0.0246913580246913,0.6364391902893525
33,1,178.41,2.746268656716418,24,1,3.36354468319077,184,66,1,178.41,2.6628358208955225,11.95,0.79,2.120527954536358,0.9696195652173912,1,1,0,33,0,0.0,1.0,0.8533286224930363
45,2,3.95,1.5,2,1,0.7071067811865476,3,2,2,3.95,1.975,2.95,1.0,1.3788582233137678,1.3166666666666669,2,1,19,64,19,19.0,0.1052631578947368,0.8302302258470915
25,1,80.88,7.368421052631579,24,2,7.0254341606906285,140,19,1,80.88,4.256842105263158,25.0,0.85,5.410095555360242,0.5777142857142857,1,1,0,25,0,0.0,1.0,0.664084032523276
78,2,223.39,8.323529411764707,24,2,5.357213511804651,566,65,2,223.39,3.2851470588235294,8.5,0.55,2.6888273494898023,0.3946819787985866,2,2,190,268,190,190.0,0.0105263157894736,0.890566770298397
157,3,147.29,2.7857142857142856,12,1,2.1358501047833607,273,67,3,147.29,1.5029591836734693,9.95,0.29,1.4004264513852671,0.5395238095238095,3,2,16,173,16,8.0,0.1875,0.6261217388294165
305,1,85.3,2.4166666666666665,8,1,2.2343733444579583,29,11,1,85.3,7.108333333333333,12.75,2.95,3.805130109669728,2.941379310344828,1,1,0,305,0,0.0,1.0,1.4793217188913772
24,4,504.94,1.52046783625731,12,1,1.4964238990754306,260,148,4,504.94,2.9528654970760235,15.95,0.14,2.4473210995199395,1.942076923076923,4,3,222,246,222,74.0,0.018018018018018,0.8565681617204814
64,1,53.09,22.5,100,4,31.9240169330687,180,8,1,53.09,6.63625,24.95,1.65,7.907235271753151,0.2949444444444444,1,1,0,64,0,0.0,1.0,0.745040385431947
288,1,193.19,6.086956521739131,48,1,9.834600530216406,140,23,1,193.19,8.399565217391304,16.95,0.14,5.063281794414,1.3799285714285714,1,1,0,288,0,0.0,1.0,1.3853166490018132
79,3,296.96,5.743119266055046,80,1,8.018963253536572,626,95,3,296.96,2.7244036697247704,12.75,0.42,2.3502629605408227,0.4743769968051118,3,3,239,318,239,119.5,0.0125523012552301,0.8131909948002942
372,34,1176.23,5.835016835016835,12,2,1.921531470541972,1733,21,34,1176.23,3.9603703703703705,35.75,1.06,5.6078983450887225,0.6787247547605308,33,1,1,374,1,0.0303030303030303,34.0,0.599338876530068
28,3,222.66,6.636363636363637,80,1,10.2542284908761,876,128,3,222.66,1.6868181818181818,9.95,0.06,1.7184656382645265,0.2541780821917808,3,2,53,82,53,26.5,0.0566037735849056,0.6205037717140504
4,38,312.96,51.89915966386555,384,1,63.10314329891264,6176,48,38,312.96,2.6299159663865543,15.0,0.12,2.7575736988778594,0.0506735751295336,36,13,363,367,363,9.81081081081081,0.1046831955922865,0.6998973745137554
120,2,162.38,6.512820512820513,24,1,5.893224454145335,254,38,2,162.38,4.163589743589744,12.75,0.85,3.245160353818791,0.6392913385826772,2,2,98,218,98,98.0,0.0204081632653061,0.9807850343849392
157,3,329.54,2.821656050955414,48,1,5.889476909332109,443,147,3,329.54,2.098980891719745,9.95,0.29,1.6559586210895303,0.743882618510158,3,2,209,367,209,104.5,0.0143540669856459,0.7902912624665437
373,1,38.95,14.227272727272728,36,2,8.8690570615017,313,22,1,38.95,1.7704545454545455,8.5,0.21,1.8705295335628187,0.1244408945686901,1,1,0,373,0,0.0,1.0,0.6167693189545792
107,1,219.28,3.4468085106382977,48,1,5.221419527724092,486,124,1,219.28,1.555177304964539,16.95,0.19,2.1752591316362677,0.4511934156378601,1,1,0,107,0,0.0,1.0,0.4897796496259908
216,1,49.65,5.928571428571429,32,1,8.730708718384477,83,14,1,49.65,3.5464285714285717,12.75,0.29,3.6721856982181342,0.5981927710843373,1,1,0,216,0,0.0,1.0,0.7590512878760574
14,7,119.5,12.968253968253968,72,4,10.048219636828389,817,48,7,119.5,1.8968253968253967,4.95,0.14,1.285974997746251,0.146266829865361,7,6,159,173,159,26.5,0.0440251572327044,0.8297664666916666
6,1,19.17,27.866666666666667,72,8,17.83202042341115,418,15,1,19.17,1.278,2.95,0.39,1.1271658516575356,0.0458612440191387,1,1,0,6,0,0.0,1.0,0.6007994153366808
3,97,4966.65,17.10308710033076,288,1,20.122538599462025,31025,636,97,4966.65,2.7379547960308708,39.95,0.19,2.8842048034430032,0.1600854149879129,93,13,366,370,366,3.8125,0.2650273224043716,0.7048945497425667
25,3,191.1,16.0,96,1,17.75987987947366,1216,68,3,191.1,2.514473684210526,9.95,0.19,2.2459085138606105,0.1571546052631579,3,2,46,71,46,23.0,0.0652173913043478,0.774659443873194
107,1,4.99,10.4,16,8,3.5777087639996634,52,5,1,4.99,0.998,1.25,0.83,0.2300434741521698,0.0959615384615384,1,1,0,107,0,0.0,1.0,0.8113534366644154
207,1,35.68,15.4,48,4,13.82590161817867,154,10,1,35.68,3.568,7.95,0.39,2.602519292275596,0.2316883116883117,1,1,0,207,0,0.0,1.0,0.9904180132082536
4,27,1111.25,17.302547770700638,200,1,21.316948798976664,10866,295,27,1111.25,1.7695063694267517,10.95,0.12,1.6325179165833816,0.102268544082459,27,11,361,365,361,13.884615384615383,0.074792243767313,0.6721725836241634
288,1,113.85,7.173913043478261,40,2,7.946709861852167,165,23,1,113.85,4.95,12.75,1.25,3.7425987568193113,0.69,1,1,0,288,0,0.0,1.0,1.0437315602300257
259,2,590.0,1.0,1,1,0.0,2,1,2,590.0,295.0,295.0,295.0,0.0,295.0,2,1,11,271,11,11.0,0.1818181818181818,295.0
2,5,571.67,3.01,16,1,2.699320591980777,602,148,5,571.67,2.85835,12.75,0.19,2.485891198899062,0.9496179401993354,5,3,49,51,49,12.25,0.1020408163265306,0.8199768256974695
198,2,161.28,3.0843373493975905,48,1,6.25125318026969,256,78,2,161.28,1.943132530120482,9.95,0.14,1.554060713657534,0.63,2,2,159,358,159,159.0,0.0125786163522012,0.7608012290897447
75,2,73.32000000000001,14.117647058823527,100,1,16.46992613897138,480,34,2,73.32000000000001,2.1564705882352944,12.5,0.04,2.407538517081284,0.15275,2,1,16,91,16,16.0,0.125,0.6328528870401184
187,1,63.0,12.56,24,2,7.927168473042565,314,25,1,63.0,2.52,15.0,0.42,3.0716241632074714,0.2006369426751592,1,1,0,187,0,0.0,1.0,0.618917635564585
257,1,262.02,3.606741573033708,48,1,5.482654420011787,321,85,1,262.02,2.9440449438202245,15.95,0.29,2.772516382073547,0.8162616822429906,1,1,0,257,0,0.0,1.0,0.7803928851866359
26,1,10.74,14.88888888888889,48,4,12.692955176439847,134,9,1,10.74,1.1933333333333334,4.15,0.12,1.1579075956223797,0.0801492537313432,1,1,0,26,0,0.0,1.0,0.5530048347548239
73,5,152.0,11.31578947368421,48,4,8.517407495298512,430,28,5,152.0,4.0,15.95,0.85,2.8621840082876044,0.3534883720930232,5,5,266,339,266,66.5,0.018796992481203,1.035683434920932
42,8,602.56,3.1481481481481484,12,1,2.495268123663608,510,110,8,602.56,3.719506172839506,16.95,0.39,3.182930756680864,1.1814901960784312,8,4,120,163,120,17.142857142857142,0.0666666666666666,0.8892105533659171
147,1,475.62,4.045454545454546,48,1,6.092254708980646,623,154,1,475.62,3.0884415584415583,15.95,0.12,3.1224856300124357,0.7634349919743179,1,1,0,147,0,0.0,1.0,0.7491697571865744
191,1,19.99,17.6,36,2,15.05988047761336,88,5,1,19.99,3.998,8.25,0.85,3.7578610937606514,0.2271590909090909,1,1,0,191,0,0.0,1.0,0.8402935523365498
7,7,45.86,136.2,600,4,193.38197815123368,2724,8,7,45.86,2.293,5.45,0.65,1.7555299095025112,0.0168355359765051,7,7,345,353,345,57.5,0.0202898550724637,0.8321448415756746
39,2,103.57,13.228571428571428,48,1,10.026687079066177,463,33,2,103.57,2.959142857142857,14.95,0.29,3.4552146195608304,0.2236933045356371,2,2,222,262,222,222.0,0.009009009009009,0.664197599853125
280,1,9.8,10.0,12,6,2.1908902300206647,60,6,1,9.8,1.633333333333333,1.95,1.25,0.2228601953392903,0.1633333333333333,1,1,0,280,0,0.0,1.0,1.3356664478560072
120,4,237.29,10.80722891566265,25,2,7.3575211747709215,897,71,4,237.29,2.8589156626506025,14.95,0.29,2.9710719146578666,0.2645373467112597,4,4,170,290,170,56.66666666666666,0.0235294117647058,0.7199355045920685
1,9,180.63,19.51851851851852,48,2,13.131757187079169,1054,40,9,180.63,3.345,12.75,0.42,3.629997011277941,0.1713757115749525,9,6,358,360,358,44.75,0.0251396648044692,0.7224626693823145
